Customer ID,Recency,Frequency,Monetary,AvgTimeBetweenOrders,WeekendPurchaseRatio,PreviousOrderAmount
14973,107,3,1314.45,3.774193548387097,0.0,37.079032258064515
14974,37,1,89.94,0.0,0.0,5.465
14975,57,2,472.39,14.52,0.0,18.8456
14976,57,7,790.86,3.7746478873239435,0.0,10.927605633802816
14977,726,1,31.93,0.0,0.0,8.143333333333333
14978,72,10,3112.19,1.778546712802768,0.0,10.707577854671282
14979,735,1,429.66,0.0,0.0,8.910625
14980,737,1,150.68,0.0,0.0,6.366521739130435
14981,246,2,372.92,8.428571428571429,0.0,17.426666666666666
14982,572,1,237.78,0.0,1.0,5.99421052631579
14983,689,1,183.2,0.0,0.0,6.294827586206897
14984,19,6,1260.51,12.754716981132075,0.9259259259259259,23.627547169811322
14985,198,2,292.01,1.9390243902439024,0.0,3.3328048780487807
14986,376,2,563.1,3.1649484536082473,1.0,5.702577319587629
14987,16,8,1550.65,51.214285714285715,0.2,104.93214285714285
14988,212,7,2038.65,1.6538461538461537,0.0,8.698076923076922
14989,662,1,342.4,0.0,0.0,18.976470588235294
14990,612,2,304.17,2.8780487804878048,0.0,6.935853658536585
14991,430,1,314.67,0.0,0.0,15.638499999999999
14992,442,1,210.5,0.0,0.0,8.059615384615386
14993,564,1,36.13,0.0,0.0,2.692222222222222
14994,382,5,946.72,0.7940199335548173,0.0,3.1188372093023253
14995,39,2,231.98,4.084745762711864,0.0,3.804745762711865
14996,481,2,442.29,0.0,1.0,10.611
14997,46,4,776.6,16.405405405405407,0.0,20.17837837837838
14998,170,4,753.18,3.5,0.0,6.0341129032258065
14999,593,1,129.48,0.0,0.0,13.9725
15000,48,1,490.52,0.0,1.0,6.416710526315789
15001,394,2,199.11,0.0,0.0,4.203555555555555
15002,116,9,4138.08,1.7202380952380953,0.0,12.289375000000001
15003,473,6,1027.03,0.6280487804878049,0.0,3.125243902439024
15004,147,1,1220.77,0.0,0.0,7.901111111111111
15005,16,56,13754.58,0.2917015926236379,0.10431503979891077,5.762271584241408
15006,51,2,757.78,2.2209944751381214,0.27472527472527475,4.163149171270718
15007,159,1,156.91,0.0,1.0,11.564545454545454
15008,480,2,360.0,14.272727272727273,0.0,28.8
15009,12,3,1259.43,0.0670391061452514,0.5222222222222223,7.011620111731843
15010,36,1,308.94,0.0,0.0,15.588947368421053
15011,396,2,416.6,1.0526315789473684,0.0,19.321052631578947
15012,54,3,646.26,2.7473684210526317,0.0,3.387947368421053
15013,488,10,1610.82,0.5486725663716814,0.31470588235294117,4.722330383480826
15014,43,2,257.67,4.15625,0.0,7.6909374999999995
15015,501,13,2354.97,0.7440273037542662,0.06462585034013606,8.03419795221843
15016,173,5,620.89,3.5576923076923075,0.0,5.888365384615384
15017,34,1,125.58,0.0,1.0,6.509473684210526
15018,39,3,496.21,10.933333333333334,0.0,16.124333333333333
15019,267,1,252.81,0.0,0.0,3.8293846153846154
15020,379,1,198.47,0.0,0.0,7.483461538461539
15021,9,12,2500.59,0.7765273311897106,0.09309791332263243,4.013408360128618
15022,12,5,1133.44,4.76978417266187,0.6642857142857143,8.140575539568346
15023,3,20,11578.65,0.6927899686520376,0.0511482254697286,12.092789968652037
15024,10,16,3559.39,1.2821316614420062,0.0,11.131316614420061
15025,33,2,979.79,3.8768115942028984,0.48201438848920863,7.038333333333333
15026,80,5,1048.89,2.664233576642336,0.0,7.546642335766424
15027,31,10,3195.6,6.544444444444444,0.0,35.394666666666666
15028,8,6,962.94,3.792079207920792,0.0,9.36178217821782
15029,620,1,365.1,0.0,0.0,37.099999999999994
15030,72,8,1979.91,17.8125,0.24242424242424243,58.7784375
15031,4,14,3102.94,1.83248730964467,0.1291139240506329,7.841218274111675
15032,256,8,11010.05,5.0,0.0,115.37287234042553
15033,5,10,2557.18,0.638,0.25948103792415167,5.1124600000000004
15034,16,14,8231.2,0.7390146471371505,0.0425531914893617,10.939946737683089
15035,90,1,252.73,0.0,1.0,9.57423076923077
15036,72,3,429.56,0.9067796610169492,0.0,3.6051694915254235
15037,376,2,397.76,0.0,1.0,7.649090909090909
15038,59,9,1146.53,1.547008547008547,0.9957446808510638,4.83559829059829
15039,10,93,39141.48,0.25129918337045287,0.011131725417439703,14.525456570155903
15040,542,1,7.49,,0.0,
15041,170,2,289.4,2.6601941747572817,0.0,2.7936893203883497
15042,199,2,315.45,49.5,0.0,37.331250000000004
15043,31,6,2870.32,9.96,0.0,53.82639999999999
15044,19,35,16024.15,0.7731843575418994,0.23660714285714285,17.894391061452513
15045,152,2,735.66,9.545454545454545,0.3333333333333333,60.696363636363635
15046,9,25,7623.79,1.7150127226463103,0.32741116751269034,19.36091603053435
15047,270,1,343.62,0.0,0.0,15.520000000000001
15048,65,4,381.0,3.236559139784946,0.0,4.061290322580645
15049,274,1,121.17,0.0,0.0,20.025000000000002
15050,25,5,4087.19,3.0675675675675675,0.0,27.547229729729732
15051,23,9,3926.91,2.46875,0.0,13.620694444444446
15052,319,1,207.73,0.0,0.0,4.734444444444445
15053,5,3,693.95,4.0588235294117645,0.0,9.905147058823529
15054,12,2,302.1,0.24778761061946902,1.0,2.665929203539823
15055,475,3,549.12,3.0875,0.35802469135802467,6.852124999999999
15056,520,1,113.65,0.0,0.0,16.78
15057,275,5,3255.96,6.6231884057971016,0.15714285714285714,46.75304347826087
15058,25,16,3387.58,1.800578034682081,0.43804034582132567,9.74777456647399
15059,41,19,3491.2,1.1649659863945578,0.7062818336162988,5.930340136054422
15060,8,4,294.25,0.0,0.0,2.5592105263157894
15061,4,127,126389.02,0.7803790412486065,0.02783964365256125,140.88586399108138
15062,71,8,2585.62,3.3797468354430378,0.0,16.306962025316455
15063,213,1,370.8,0.0,0.0,28.9
15064,410,4,1254.41,3.8125,0.0,15.531375
15065,38,5,3326.86,2.2484848484848485,0.0,20.020969696969697
15066,53,1,893.59,0.0,0.0,21.18609756097561
15067,78,5,3862.88,2.9943181818181817,0.21468926553672316,21.837386363636366
15068,46,4,1174.9,2.6451612903225805,0.5229357798165137,5.402534562211981
15069,179,1,1109.53,0.0,0.0,15.793188405797101
15070,373,3,737.05,11.32258064516129,0.0,20.35
15071,94,4,1455.56,8.981132075471699,0.0,27.163396226415095
15072,479,1,187.52,0.0,0.0,14.776666666666666
15073,10,8,2788.02,4.227848101265823,0.0,17.53272151898734
15074,105,3,1553.13,5.084507042253521,0.3055555555555556,21.665915492957748
15075,78,1,773.03,0.0,0.0,29.09730769230769
15076,173,3,1447.74,4.405063291139241,0.0,18.16759493670886
15077,495,2,2428.08,7.580645161290323,0.0,77.75419354838711
15078,7,53,17286.73,0.922077922077922,0.0311284046692607,22.417571428571428
15079,213,11,3625.4,3.6857142857142855,0.0,25.382142857142856
15080,428,2,546.25,2.466666666666667,0.0,17.375
15081,22,12,1854.57,5.08,0.0891089108910891,18.3667
15082,669,1,93.35,0.0,0.0,16.15
15083,257,1,88.2,0.0,0.0,18.3375
15084,380,2,965.2,8.866666666666667,0.0,31.678333333333335
15085,730,1,347.54,0.0,0.0,36.6625
15086,565,2,218.53,6.0,0.0,20.833000000000002
15087,282,1,306.94,0.0,0.0,17.604285714285716
15088,21,2,1160.07,0.8035714285714286,0.0,20.1825
15089,10,6,2420.84,0.8055555555555556,0.0,16.70826388888889
15090,308,1,381.32,0.0,0.0,16.528181818181817
15091,68,3,1046.61,10.839285714285714,0.0,18.501964285714287
15092,215,3,776.46,5.590909090909091,0.15555555555555556,17.421818181818182
15093,18,23,13702.38,2.238095238095238,0.06645569620253164,42.98457142857143
15094,463,2,83.0,45.25,0.0,16.925
15095,104,10,3141.64,4.723577235772358,0.20161290322580644,25.0539837398374
15096,43,1,219.39,0.0,0.0,19.959
15097,4,3,908.35,8.892307692307693,0.0,13.883076923076922
15098,182,3,39916.5,0.0,0.0,19633.5
15099,84,1,410.48,0.0,0.0,17.860454545454544
15100,334,7,2193.9,24.266666666666666,0.0,134.57999999999998
15101,9,6,1477.94,10.157894736842104,0.0,24.834035087719297
15102,531,2,554.67,0.6153846153846154,0.25925925925925924,20.75653846153846
15103,31,2,703.36,1.6176470588235294,0.0,20.245882352941177
15104,197,2,993.54,1.2878787878787878,0.0,14.796060606060605
15105,18,9,3094.91,4.04,0.0,20.532733333333333
15106,18,5,1422.52,2.515151515151515,0.0,14.20828282828283
15107,311,9,824.35,3.317073170731707,0.11904761904761904,19.110975609756096
15108,142,4,1300.25,1.4406779661016949,0.31666666666666665,21.021186440677965
15109,246,3,983.1,10.404255319148936,0.25,20.374468085106383
15110,24,6,1505.85,8.846153846153847,0.0,28.577884615384615
15111,29,5,2442.37,4.186567164179104,0.0,17.931119402985075
15112,611,1,209.4,0.0,0.0,32.4
15113,10,3,3509.43,0.4479166666666667,0.7422680412371134,36.3003125
15114,30,12,3400.12,1.673913043478261,0.05627705627705628,14.71791304347826
15115,18,2,531.85,21.0,0.0,15.275
15116,18,4,1352.75,4.25,0.0,30.505681818181817
15117,15,8,2485.97,4.7384615384615385,0.061068702290076333,18.992076923076922
15118,134,1,244.8,,0.0,
15119,246,1,266.4,0.0,0.0,19.51153846153846
15120,134,1,358.82,0.0,0.0,17.071
15121,50,2,457.72,8.814814814814815,0.0,16.38592592592593
15122,114,11,4487.27,2.2212389380530975,0.0,19.76756637168142
15123,7,5,4656.17,3.4285714285714284,0.0,25.474560439560438
15124,23,4,450.82,20.933333333333334,0.0,14.447333333333331
15125,25,24,17024.87,2.4602510460251046,0.0,70.48481171548117
15126,537,2,449.49,6.25,0.0,18.10375
15127,66,2,711.5,16.814814814814813,0.0,25.74074074074074
15128,60,5,1783.68,3.0081967213114753,0.0,14.550655737704918
15129,50,23,6860.18,2.6699029126213594,0.0,33.217669902912625
15130,170,1,330.11,0.0,0.0,14.869523809523809
15131,395,1,80.28,0.0,0.0,11.68
15132,18,5,977.93,4.764705882352941,0.0,18.596666666666668
15133,128,5,1806.9,8.145833333333334,0.14285714285714285,37.331250000000004
15134,15,10,1596.29,4.7976190476190474,0.0,18.76202380952381
15135,239,2,305.68,16.68421052631579,0.0,15.47263157894737
15136,3,4,1286.7,1.3880597014925373,0.4264705882352941,18.850746268656717
15137,521,2,823.4,4.818181818181818,0.0,24.242424242424242
15138,394,1,502.52,0.0,0.0,16.334
15139,240,2,178.96,8.0,0.0,14.718333333333334
15140,52,8,3243.69,3.4954954954954953,0.15178571428571427,28.952162162162164
15141,458,7,1388.47,2.037974683544304,0.2,17.385696202531644
15142,46,6,2619.92,3.2127659574468086,0.0,18.49163120567376
15143,226,2,563.63,6.866666666666666,0.5483870967741935,18.127666666666666
15144,8,29,12160.31,2.031609195402299,0.04871060171919771,34.886522988505746
15145,4,4,1194.73,3.6818181818181817,0.0,17.84439393939394
15146,165,2,1327.16,1.4,0.0,14.630666666666666
15147,240,1,623.5,0.0,0.0,22.35925925925926
15148,11,1,301.29,0.0,0.0,14.815263157894737
15149,134,5,1554.61,7.573529411764706,0.2898550724637681,22.611911764705884
15150,17,13,8977.94,0.9108391608391608,0.09075043630017451,15.684160839160839
15151,423,2,2085.61,1.5357142857142858,0.3508771929824561,36.97517857142857
15152,10,14,5263.83,2.290969899665552,0.24333333333333335,17.56304347826087
15153,31,1,329.25,0.0,0.0,14.964285714285714
15154,75,3,1343.72,2.3372093023255816,0.41040462427745666,7.768720930232559
15155,383,1,383.97,0.0,1.0,16.02913043478261
15156,1,3,961.49,0.5740740740740741,0.36363636363636365,17.48314814814815
15157,4,5,2654.11,4.788079470198675,0.0,17.459668874172184
15158,45,2,606.02,35.6,0.0,58.14200000000001
15159,2,34,22116.73,0.5166872682323856,0.03580246913580247,27.3089369592089
15160,357,4,589.27,2.8181818181818183,0.0,25.885
15161,388,1,119.92,0.0,0.0,3.6146875
15162,731,1,312.9,0.0,0.0,26.4
15163,18,2,304.47,6.178571428571429,0.0,10.799642857142857
15164,69,9,2028.11,1.7578347578347577,0.4602272727272727,5.74974358974359
15165,373,1,487.75,0.0,0.0,18.35576923076923
15166,468,1,167.16,0.0,1.0,14.781818181818181
15167,321,5,1627.62,1.1584158415841583,0.12828947368421054,5.358811881188119
15168,26,1,106.56,0.0,0.0,22.29
15169,382,2,569.22,5.931034482758621,0.8305084745762712,9.514137931034483
15170,407,1,81.15,0.0,0.0,21.1
15171,331,1,1289.5,0.0,0.0,136.125
15172,9,5,1624.05,2.073394495412844,0.22727272727272727,14.761926605504586
15173,381,7,1494.6,2.7411764705882353,0.06976744186046512,17.40705882352941
15174,323,2,481.46,2.6363636363636362,0.0,14.286666666666665
15175,72,1,224.14,0.0,0.0,9.871818181818183
15176,668,1,988.04,0.0,0.0,19.040000000000003
15177,426,1,948.93,0.0,1.0,37.013200000000005
15178,260,1,40.5,0.0,0.0,14.0
15179,18,13,7491.92,2.2779552715654954,0.10509554140127389,23.84
15180,367,3,816.93,4.333333333333333,0.0,15.727058823529413
15181,66,5,1200.2,34.94736842105263,0.0,57.694736842105264
15182,154,11,2998.95,4.032258064516129,0.152,24.01735483870968
15183,548,3,639.93,0.972972972972973,0.0,17.01972972972973
15184,29,4,685.39,8.349397590361447,0.0,8.115542168674699
15185,70,1,310.62,0.0,0.0,15.027000000000001
15186,14,5,1403.2,13.352941176470589,0.3076923076923077,27.222549019607847
15187,2,16,4777.18,2.2666666666666666,0.0989010989010989,52.89533333333333
15188,725,1,310.43,0.0,0.0,13.633181818181818
15189,1,46,17524.38,2.025,0.04979253112033195,72.59325
15190,434,1,834.44,0.0,0.0,20.986923076923077
15191,463,3,588.05,6.617647058823529,0.0,16.995588235294118
15192,120,5,1666.39,6.211111111111111,0.0,18.183444444444444
15193,61,1,499.32,0.0,0.0,26.74833333333333
15194,3,28,12021.53,1.5178947368421052,0.02100840336134454,25.24482105263158
15195,3,1,3861.0,,0.0,
15196,433,2,313.7,7.146341463414634,1.0,6.787804878048781
15197,11,6,1877.51,12.327586206896552,0.0,32.11224137931035
15198,92,5,571.35,19.833333333333332,0.16129032258064516,18.729
15199,59,10,3122.4,10.22,0.0,61.268
15200,495,1,549.05,0.0,0.0,18.415517241379312
15201,87,7,1842.95,5.2727272727272725,0.16,18.482323232323232
15202,420,3,6001.49,0.0,0.0,1888.16
15203,26,15,4400.18,2.0409356725146197,0.061224489795918366,12.811286549707603
15204,357,1,316.58,0.0,0.0,37.6975
15205,85,2,653.24,1.1666666666666667,0.0,17.595555555555553
15206,10,4,420.3,33.125,0.2222222222222222,44.8875
15207,416,3,683.92,5.6521739130434785,0.0,28.848695652173912
15208,1,6,970.52,8.957446808510639,0.0,20.33340425531915
15209,730,1,178.98,0.0,0.0,14.065
15210,225,3,1176.19,5.287878787878788,0.0,17.640757575757576
15211,60,2,894.41,5.96078431372549,0.0,17.29235294117647
15212,241,2,208.28,15.0,0.5,21.44222222222222
15213,319,2,328.35,0.4782608695652174,0.0,14.184782608695652
15214,2,8,1661.44,2.18348623853211,0.16363636363636364,15.196330275229359
15215,47,7,2422.43,5.035714285714286,0.4778761061946903,21.512767857142858
15216,88,2,486.09,23.08695652173913,0.0,19.699565217391307
15217,563,1,426.24,0.0,0.0,15.125555555555556
15218,11,22,11468.83,1.6810126582278482,0.005050505050505051,28.621848101265822
15219,176,2,685.45,18.88,0.0,26.908
15220,52,6,1778.96,1.9482758620689655,0.0,15.20396551724138
15221,366,4,2062.2,9.642857142857142,0.20689655172413793,70.00714285714285
15222,319,11,3550.91,2.9051094890510947,0.0,25.49569343065693
15223,226,5,1417.95,15.363636363636363,0.23529411764705882,40.44090909090909
15224,358,5,871.36,9.794117647058824,0.05714285714285714,25.116470588235295
15225,234,1,409.4,0.0,0.0,17.900000000000002
15226,311,1,154.41,0.0,0.0,21.064285714285717
15227,37,9,2488.49,4.991596638655462,0.10833333333333334,20.78563025210084
15228,66,6,5580.27,1.849785407725322,0.0,23.885278969957085
15229,586,1,160.5,0.0,1.0,17.8875
15230,239,2,429.6,0.045454545454545456,0.0,16.827272727272728
15231,621,1,250.26,0.0,1.0,17.72769230769231
15232,113,2,612.06,0.9,0.0,19.708666666666666
15233,401,1,59.4,,0.0,
15234,277,1,197.0,0.0,0.0,13.846153846153847
15235,218,16,2772.76,0.9322033898305084,0.02247191011235955,15.555141242937854
15236,299,1,321.05,0.0,0.0,22.182142857142857
15237,2,4,1412.32,2.2857142857142856,0.0,14.310408163265308
15238,29,3,1071.99,3.122448979591837,0.0,21.522244897959183
15239,10,2,780.59,1.4166666666666667,0.0,15.845625
15240,45,12,4459.98,3.0672645739910314,0.14732142857142858,19.931300448430495
15241,67,11,3050.16,3.180327868852459,0.0,16.577377049180328
15242,422,1,302.04,0.0,0.0,66.68
15243,74,2,927.28,6.0,0.0,15.204666666666666
15244,65,3,912.08,12.76595744680851,0.0,18.87936170212766
15245,134,8,4610.84,3.1156462585034013,0.10810810810810811,31.23156462585034
15246,238,3,780.4,6.32,0.0,15.353
15247,122,3,976.06,25.875,0.4117647058823529,58.82875
15248,411,3,1893.93,1.1523809523809523,0.0660377358490566,17.860285714285713
15249,32,18,9266.0,1.1676646706586826,0.0,18.465369261477043
15250,641,1,60.0,0.0,0.0,20.0
15251,9,21,20324.54,2.88646288209607,0.1565217391304348,88.19065502183406
15252,36,5,2103.41,4.905982905982906,0.0,17.888119658119656
15253,16,8,2055.09,4.939130434782609,0.20689655172413793,17.689478260869564
15254,127,3,1088.35,6.5606060606060606,0.0,16.265151515151516
15255,67,9,3706.02,3.5614973262032086,0.17553191489361702,19.7124064171123
15256,149,2,170.4,45.888888888888886,0.0,16.133333333333336
15257,283,2,685.9,11.818181818181818,0.0,47.35454545454545
15258,169,2,623.16,1.4545454545454546,0.0,18.42909090909091
15259,513,4,1182.38,3.017857142857143,0.0,20.75857142857143
15260,100,25,8767.73,1.6394736842105264,0.2440944881889764,23.0335
15261,135,4,1508.0,3.2637362637362637,0.0,16.400000000000002
15262,324,3,418.82,6.52,0.34615384615384615,15.808800000000002
15263,107,1,156.51,0.0,0.0,13.30090909090909
15264,64,2,848.4,8.62962962962963,0.5818181818181818,15.383333333333335
15265,151,4,3345.64,3.0520833333333335,0.0,17.213958333333334
15266,338,5,852.21,8.204545454545455,0.37777777777777777,19.00704545454545
15267,22,5,1717.36,15.9,0.0,164.776
15268,479,3,961.9,6.0,0.0,39.733333333333334
15269,24,3,1225.36,10.764705882352942,0.5142857142857142,27.51058823529412
15270,16,21,8524.86,4.191616766467066,0.07142857142857142,50.623113772455085
15271,7,24,4528.54,0.827768014059754,0.04736842105263158,7.92829525483304
15272,57,6,2030.95,2.1157894736842104,0.5769230769230769,7.085578947368421
15273,600,1,228.96,,0.0,
15274,4,2,716.57,0.30434782608695654,0.0,15.192826086956522
15275,38,1,615.14,0.0,0.0,15.181000000000001
15276,66,4,619.8,2.07909604519774,0.0,3.4946327683615817
15277,47,2,476.34,15.12,0.5384615384615384,17.2536
15278,562,4,496.16,3.6785714285714284,0.0,16.627142857142857
15279,355,5,1580.54,3.4301075268817205,0.0,16.72086021505376
15280,172,3,397.52,6.745762711864407,0.38333333333333336,6.705423728813559
15281,59,16,8543.57,0.6928982725527831,0.09961685823754789,16.366545105566217
15282,570,1,348.59,0.0,0.0,13.374615384615385
15283,390,3,148.33,15.875,0.1111111111111111,14.30375
15284,500,1,24.75,,0.0,
15285,408,1,94.92,0.0,0.0,17.424
15286,50,1,240.55,0.0,0.0,62.900000000000006
15287,22,5,856.03,20.4,0.0,24.17
15288,43,10,3715.38,4.059210526315789,0.2679738562091503,23.94
15289,29,5,1593.09,6.15625,0.28865979381443296,16.4959375
15290,5,26,10496.28,2.1924398625429555,0.0547945205479452,35.91567010309278
15291,26,40,13517.76,2.847736625514403,0.12295081967213115,55.21876543209876
15292,201,1,178.39,0.0,1.0,7.106086956521739
15293,666,1,247.5,0.0,0.0,13.372222222222222
15294,411,1,233.35,0.0,0.0,15.767857142857142
15295,654,1,207.04,0.0,0.0,4.009607843137254
15296,51,12,10323.03,1.1857410881801125,0.0,19.3287617260788
15297,10,3,641.94,1.394736842105263,0.0,16.624736842105264
15298,2,23,9061.77,1.6933962264150944,0.1388235294117647,21.25181603773585
15299,67,10,6156.53,69.66666666666667,0.0,612.7255555555555
15300,64,1,496.44,0.0,0.0,18.02
15301,51,17,6909.67,1.1395348837209303,0.09565217391304348,20.056598837209304
15302,730,1,308.0,0.0,0.0,20.789285714285715
15303,290,3,1224.18,5.779411764705882,0.30434782608695654,17.563676470588234
15304,61,9,796.4,15.565217391304348,0.0,31.3
15305,555,1,93.6,0.0,0.0,19.65
15306,64,9,3484.73,3.670807453416149,0.1728395061728395,21.45888198757764
15307,96,1,205.3,0.0,0.0,16.854545454545455
15308,274,1,310.47,0.0,0.0,16.165000000000003
15309,611,4,797.96,2.339622641509434,0.0,14.755849056603775
15310,479,1,1634.64,0.0,0.0,35.900909090909096
15311,1,208,114966.42,0.14610917537746806,0.03808639108221087,26.69110801393728
15312,75,12,2930.19,3.9691358024691357,0.25766871165644173,17.995
15313,110,1,52.0,,1.0,
15314,199,3,820.45,4.653061224489796,0.0,16.641020408163264
15315,64,2,570.5,1.4166666666666667,0.0,15.430555555555555
15316,327,1,165.0,,0.0,
15317,677,1,129.75,0.0,1.0,27.487500000000004
15318,4,1,312.62,0.0,0.0,9.476875
15319,284,1,204.5,0.0,0.0,11.933333333333334
15320,44,1,267.13,0.0,0.0,7.395142857142857
15321,71,12,6709.73,1.948051948051948,0.0,21.590681818181817
15322,86,2,1390.86,4.7560975609756095,0.0,16.778780487804877
15323,563,3,434.6,3.5,0.0,14.985714285714286
15324,701,1,140.22,0.0,0.0,17.502857142857145
15325,104,8,1601.46,2.484304932735426,0.21428571428571427,7.174439461883408
15326,334,5,1700.52,3.1484375,0.0,13.1821875
15327,53,1,208.75,0.0,0.0,21.26111111111111
15328,408,1,107.24,0.0,0.0,13.04857142857143
15329,39,11,2958.83,4.457516339869281,0.0,19.240718954248365
15330,32,2,714.96,2.3333333333333335,0.0,58.18
15331,500,3,767.91,2.5348837209302326,0.0,17.453720930232556
15332,366,6,4892.68,0.9477124183006536,0.22077922077922077,31.56653594771242
15333,208,1,1028.56,0.0,1.0,60.410666666666664
15334,157,3,350.82,0.16494845360824742,0.29591836734693877,3.531649484536082
15335,54,1,170.22,0.0,0.0,4.978529411764706
15336,402,1,240.5,0.0,0.0,15.914285714285715
15337,411,1,373.02,0.0,1.0,17.656
15338,677,1,277.93,0.0,1.0,4.67859649122807
15339,66,7,1821.02,2.7351598173515983,0.0,8.28821917808219
15340,562,1,105.5,0.0,0.0,15.083333333333334
15341,81,2,2402.72,16.0,0.0,100.55304347826086
15342,130,1,406.09,0.0,0.0,17.006086956521738
15343,87,1,364.5,0.0,0.0,17.935
15344,1,3,563.94,2.92,0.0,21.8976
15345,46,1,393.54,0.0,0.0,19.670526315789473
15346,333,3,596.12,2.6944444444444446,0.13513513513513514,16.142222222222223
15347,366,4,1162.0,2.0,0.0,32.69428571428571
15348,72,1,158.04,0.0,0.0,18.18
15349,158,2,463.91,0.4142857142857143,0.8309859154929577,6.080857142857143
15350,373,2,547.6,0.3103448275862069,0.8333333333333334,18.370689655172413
15351,12,10,3430.22,1.3258785942492013,0.732484076433121,10.955175718849839
15352,549,1,111.15,0.0,0.0,2.981818181818182
15353,255,7,2794.47,1.3370473537604457,0.0,7.777075208913648
15354,603,3,284.4,0.0,0.0,94.8
15355,29,2,277.05,1.7692307692307692,0.0,18.865384615384617
15356,31,13,3239.57,0.5763473053892215,0.07174887892376682,4.839775449101797
15358,5,42,16425.86,0.6571691176470589,0.02662993572084481,15.081360294117648
15359,663,8,181.35,1.9333333333333333,0.0,11.09
15360,40,1,427.93,0.0,0.0,31.46083333333333
15361,362,4,689.07,20.0,0.0,73.23
15362,449,2,613.08,7.435897435897436,0.0,15.393076923076924
15363,373,2,678.11,3.5294117647058822,0.0,19.459117647058825
15364,96,2,913.19,5.642857142857143,0.0,32.253928571428574
15365,26,13,4557.13,2.967741935483871,0.16055045871559634,20.86373271889401
15366,75,7,2389.08,4.175182481751825,0.2608695652173913,17.34
15367,57,11,5081.33,2.402877697841727,0.11827956989247312,18.181043165467624
15368,21,2,722.74,53.142857142857146,0.0,92.44857142857143
15369,492,11,6251.26,4.051724137931035,0.6271186440677966,105.67000000000002
15370,41,8,3739.01,2.5594405594405596,0.013888888888888888,24.30916083916084
15371,662,1,59.4,,0.0,
15372,137,8,6017.06,9.375,0.07017543859649122,106.9075
15373,8,17,3084.54,3.0425531914893615,0.23809523809523808,16.327340425531915
15374,129,2,307.32,55.0,0.0,28.48
15375,690,1,60.96,0.0,0.0,9.408
15376,40,3,1221.56,1.5739130434782609,1.0,10.471478260869565
15377,383,4,1211.75,1.6,0.0,59.69500000000001
15378,463,2,246.5,3.5454545454545454,0.0,20.636363636363637
15379,169,8,4877.84,0.8664122137404581,0.03802281368821293,18.554732824427482
15380,9,11,3248.96,14.235294117647058,0.0,61.90509803921568
15381,214,5,1890.57,16.0,0.0,68.52260869565217
15382,15,12,13733.55,1.1362916006339143,0.0,21.73177496038035
15384,170,4,2027.79,3.58974358974359,0.0,17.13153846153846
15385,40,3,942.08,31.8,0.8095238095238095,45.334
15386,186,1,394.14,0.0,0.0,12.798
15387,492,1,468.65,0.0,0.0,24.144736842105264
15388,270,1,140.54,0.0,0.0,14.482222222222223
15389,172,5,2733.8,101.4,0.0,446.76000000000005
15390,396,2,1216.66,0.15789473684210525,0.0,15.775789473684211
15391,584,1,289.87,0.0,0.0,24.90636363636364
15392,5,7,2911.62,2.965034965034965,0.0,20.325734265734265
15393,16,5,891.34,16.3953488372093,0.0,20.338139534883723
15394,10,11,5286.8,3.146017699115044,0.24669603524229075,23.20884955752212
15395,326,1,107.45,0.0,0.0,15.258333333333333
15396,113,2,796.38,31.4,0.0,52.032000000000004
15397,290,1,94.0,0.0,0.0,15.64
15398,16,2,1345.53,0.8611111111111112,0.0,18.312361111111112
15399,1,3,815.77,1.5510204081632653,0.0,16.311632653061224
15400,92,8,1302.3,17.884615384615383,0.18518518518518517,46.05
15401,452,2,216.95,8.923076923076923,0.0,14.726923076923079
15402,149,6,1830.54,3.3846153846153846,0.0,13.732153846153846
15403,492,2,170.88,34.0,0.0,21.497142857142855
15404,376,1,257.06,0.0,0.0,16.137333333333334
15405,189,2,659.84,13.310344827586206,0.0,22.184137931034485
15406,31,4,975.87,3.479338842975207,0.5655737704918032,7.87
15407,34,4,1046.74,1.8435374149659864,0.8378378378378378,7.100612244897959
15408,264,1,267.18,0.0,1.0,7.787272727272728
15409,721,1,131.25,0.0,0.0,14.28125
15410,84,10,4685.72,3.1739130434782608,0.13580246913580246,28.96409937888199
15411,26,4,1348.93,1.6082474226804124,0.5612244897959183,13.821443298969072
15412,171,1,190.53,0.0,0.0,20.436666666666667
15413,692,5,6798.72,1.8333333333333333,0.36,264.23
15414,10,3,774.9,6.105263157894737,0.0,19.997368421052634
15415,313,1,559.61,0.0,1.0,12.124130434782609
15416,65,7,4572.82,2.682819383259912,0.0,20.066607929515417
15417,85,1,508.8,0.0,0.0,18.355555555555558
15418,425,2,449.42,2.4029850746268657,1.0,6.64955223880597
15419,25,1,135.86,0.0,0.0,17.222857142857144
15420,434,6,743.0,5.418181818181818,0.5,13.440000000000001
15421,59,10,3805.34,2.123809523809524,0.37658227848101267,12.047428571428572
15422,323,7,1619.97,2.8907563025210083,0.48333333333333334,13.527478991596638
15423,38,3,266.89,44.76923076923077,0.6428571428571429,19.95307692307692
15424,254,3,597.78,6.5,0.0,17.274375
15425,400,4,1941.12,1.8450704225352113,0.8811188811188811,13.530422535211267
15426,19,9,2156.35,1.3177570093457944,0.9627039627039627,5.020677570093458
15427,33,3,1430.54,0.044673539518900345,1.0,4.901512027491409
15428,15,4,762.75,16.3953488372093,0.0,17.501162790697677
